host,ip,port,protocol,title,domain,country,city,link,as_organization
https://77.37.201.102:5003,77.37.201.102,5003,https,404 Not Found,,RU,Moscow,https://77.37.201.102:5003,Rostelecom
https://77.37.201.102:5003,77.37.201.102,5003,https,,,RU,Moscow,https://77.37.201.102:5003,Rostelecom
94.241.39.162:23,94.241.39.162,23,telnet,,,RU,Kalyazin,,Rostelecom
https://109.169.219.90,109.169.219.90,443,https,,,RU,Samara,https://109.169.219.90,Rostelecom
https://109.169.219.90,109.169.219.90,443,https,,,RU,Samara,https://109.169.219.90,Rostelecom
https://95.221.12.92,95.221.12.92,443,https,,,RU,Murmansk,https://95.221.12.92,PJSC MegaFon
https://95.221.12.92,95.221.12.92,443,https,,,RU,Murmansk,https://95.221.12.92,PJSC MegaFon
https://178.204.76.80:7443,178.204.76.80,7443,https,,,RU,Kazan,https://178.204.76.80:7443,Pjsc tattelecom
https://178.204.76.80:7443,178.204.76.80,7443,https,,,RU,Kazan,https://178.204.76.80:7443,Pjsc tattelecom
https://178.45.44.161,178.45.44.161,443,https,,,RU,Samara,https://178.45.44.161,Rostelecom
https://178.45.44.161,178.45.44.161,443,https,,,RU,Samara,https://178.45.44.161,Rostelecom
37.78.131.0:23,37.78.131.0,23,telnet,,,RU,Sochi,,Rostelecom
94.241.60.41:23,94.241.60.41,23,telnet,,,RU,Tver',,Rostelecom
31.162.210.194:548,31.162.210.194,548,afp,,,RU,Magnitogorsk,,Rostelecom
https://188.75.214.215,188.75.214.215,443,https,,,RU,Chita,https://188.75.214.215,MTS PJSC
178.162.71.3:548,178.162.71.3,548,afp,,,RU,Saint Petersburg,,JSC ER-Telecom Holding
https://37.1.50.213,37.1.50.213,443,https,404 Not Found,,RU,Serpukhov,https://37.1.50.213,Rial Com JSC
https://178.45.111.30,178.45.111.30,443,https,,,RU,Samara,https://178.45.111.30,Rostelecom
https://178.45.111.30,178.45.111.30,443,https,,,RU,Samara,https://178.45.111.30,Rostelecom
https://62.217.187.240:5001,62.217.187.240,5001,https,,,RU,Dolgoprudnyy,https://62.217.187.240:5001,Lovitel LLC
https://212.220.99.220:5001,212.220.99.220,5001,https,,,RU,Krasnoufimsk,https://212.220.99.220:5001,Rostelecom
https://194.50.141.54:5001,194.50.141.54,5001,https,,,RU,Zvenigorod,https://194.50.141.54:5001,Objedinennye Seti Ltd.
https://188.75.214.215:5001,188.75.214.215,5001,https,,,RU,Chita,https://188.75.214.215:5001,MTS PJSC
https://89.148.237.192:8001,89.148.237.192,8001,https,,,RU,Perm,https://89.148.237.192:8001,MTS PJSC
https://89.148.237.192:8001,89.148.237.192,8001,https,,,RU,Perm,https://89.148.237.192:8001,MTS PJSC
https://82.200.42.140:5003,82.200.42.140,5003,https,404 Not Found,,RU,Novosibirsk,https://82.200.42.140:5003,Joint Stock Company TransTeleCom
https://95.37.229.135:5001,95.37.229.135,5001,https,,,RU,Nizhniy Novgorod,https://95.37.229.135:5001,Rostelecom
https://95.37.229.135:5001,95.37.229.135,5001,https,,,RU,Nizhniy Novgorod,https://95.37.229.135:5001,Rostelecom
188.75.214.215:548,188.75.214.215,548,afp,,,RU,Chita,,MTS PJSC
95.165.3.226:548,95.165.3.226,548,afp,,,RU,Lyubertsy,,PJSC Moscow city telephone network
https://37.1.50.73,37.1.50.73,443,https,404 Not Found,,RU,Serpukhov,https://37.1.50.73,Rial Com JSC
https://37.1.50.73,37.1.50.73,443,https,,,RU,Serpukhov,https://37.1.50.73,Rial Com JSC
46.158.212.115:23,46.158.212.115,23,telnet,,,RU,Yablonovskiy,,Rostelecom
https://109.169.145.214,109.169.145.214,443,https,,,RU,Samara,https://109.169.145.214,Rostelecom
https://109.169.145.214,109.169.145.214,443,https,,,RU,Samara,https://109.169.145.214,Rostelecom
https://178.204.216.52:7443,178.204.216.52,7443,https,,,RU,Kazan,https://178.204.216.52:7443,Pjsc tattelecom
https://178.204.216.52:7443,178.204.216.52,7443,https,,,RU,Kazan,https://178.204.216.52:7443,Pjsc tattelecom
https://94.50.25.85:5003,94.50.25.85,5003,https,,,RU,Chelyabinsk,https://94.50.25.85:5003,Rostelecom
https://37.1.50.73:5003,37.1.50.73,5003,https,404 Not Found,,RU,Serpukhov,https://37.1.50.73:5003,Rial Com JSC
https://37.1.50.73:5003,37.1.50.73,5003,https,,,RU,Serpukhov,https://37.1.50.73:5003,Rial Com JSC
https://88.200.238.67,88.200.238.67,443,https,,,RU,Tolyatti,https://88.200.238.67,Rostelecom
https://88.200.238.67,88.200.238.67,443,https,,,RU,Tolyatti,https://88.200.238.67,Rostelecom
94.241.2.165:23,94.241.2.165,23,telnet,,,RU,Kozlovo,,Rostelecom
https://5.165.141.198:5003,5.165.141.198,5003,https,404 Not Found,,RU,Tver',https://5.165.141.198:5003,JSC ER-Telecom Holding
https://5.165.141.198:5003,5.165.141.198,5003,https,,,RU,Tver',https://5.165.141.198:5003,JSC ER-Telecom Holding
https://80.71.254.201,80.71.254.201,443,https,,,RU,Serpukhov,https://80.71.254.201,Rial Com JSC
https://178.45.115.233,178.45.115.233,443,https,,,RU,Samara,https://178.45.115.233,Rostelecom
https://80.71.254.201,80.71.254.201,443,https,404 Not Found,,RU,Serpukhov,https://80.71.254.201,Rial Com JSC
https://109.195.179.219:5001,109.195.179.219,5001,https,,,RU,Tula,https://109.195.179.219:5001,JSC ER-Telecom Holding
https://109.195.254.54:5001,109.195.254.54,5001,https,,,RU,Cheboksary,https://109.195.254.54:5001,JSC ER-Telecom Holding
https://178.204.110.252:7443,178.204.110.252,7443,https,,,RU,Kazan,https://178.204.110.252:7443,Pjsc tattelecom
